主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,備註說明
職業安全衛生署,20190211,20181119,勞職授字第10702050691號,遠東新世紀股份有限公司,固定式起重機安全檢查構造標準第45條暨職業安全衛生法第6條第1項,對於吊升荷重1公噸之固定式起重機之操作用開關器動作方向標示脫落。,
職業安全衛生署,20190211,20181119,勞職授字第10702050692號,立興成工程有限公司,職業安全衛生設施規則第108條暨職業安全衛生法第6條第1項,高壓氣體鋼瓶之貯存未裝護蓋。,
職業安全衛生署,20190211,20181119,勞職授字第1070205175號,晉一化工股份有限公司,職業安全衛生設施規則第43條第1項、則第95條、第177條第1項;固定式起重機安全檢查構造標準第45條;特定化學物質危害預防標準第36條暨職業安全衛生法第6條第1項,"對於動力滾輪有危害勞工之虞之部分,未有護罩、護圍等設備;對於升降機之升降路出入口門連鎖裝置失效,未能使搬器地板與樓板相差7.5公分以上時,升降路出入口門不能開啟;對於操作人員於地面上操作,並隨荷物移動之固定起重機,其操作用開關器,已無其所控制之動作種類及動作方向之標示,有引起機械危害之虞;對於作業場所有易燃液體之蒸氣,使用之電氣機械、器具或設備,未具有適合於其設置場所危險區域劃分使用之防爆性能構造;對於使用特定化學作業場所之緊急沖淋設備踏板開關損壞,未能使沖淋設備發揮作用。",
職業安全衛生署,20190211,20181119,勞職授字第1070205176號,晉一化工股份有限公司,優先管理化學品之指定及運作管理辦法第6條第1項暨職業安全衛生法第14條第2項,"對於中央主管機關指定之優先管理化學品,未將相關運作資料報請中央主管機關備查。",
職業安全衛生署,20190211,20181119,勞職授字第1070205293號,迅嘉電子股份有限公司,職業安全衛生設施規則第177條第1項、第178條、第300條;特定化學物質危害預防標準第25條、第34條、第37條第1項、第50條;有機溶劑中毒預防規則第19條暨職業安全衛生法第6條第1項,"對於作業場所有易燃液體之蒸氣,使用之電氣機械、器具或設備,未具有適合於其設置場所危險區域劃分使用之防爆性能構造;輸送腐蝕性物質管線,應標示該物質之名稱、輸送方向及閥之開閉狀態;特定化學物質之未標示該原料輸送對象設備及其他必要事項;勞工於8小時日時量平均音壓級超過85分貝之作業場所,未戴用有效之耳塞、耳罩等防音防護具;設置特定化學設備之作業場所,未對因應丙類第一種物質及丁類物質之漏洩設搶救組織並訓練有關人員急救、避難知識;特定化學物質作業主管未實際從事監督作業;未置備與勞工人數相同數量以上之必要防護具（呼吸防護具、防護眼鏡等);使用有機溶劑作業,有機溶劑作業主管未從事監督作業。",
職業安全衛生署,20190212,20181119,勞職授字第1070205449號,欣業企業股份有限公司,職業安全衛生法第7條第3項,製造者或輸入者對於第一項指定之機械、設備或器具，符合前項安全標準者，未於中央主管機關指定之資訊申報網站登錄，並於其產製或輸入之產品明顯處張貼安全標示，以供識別。但屬於公告列入型式驗證之產品，應依第八條及第九條規定辦理。,
職業安全衛生署,20190212,20181119,勞職授字第10702054491號,欣業企業股份有限公司,機械設備器具安全標準第4條第1項暨職業安全衛生法第6條第1項,以動力驅動之衝壓機械及剪斷機械（以下簡稱衝剪機械），未具有安全護圍、安全模、特定用途之專用衝剪機械或自動衝剪機械（以下簡稱安全護圍等）。,
職業安全衛生署,20190212,20181119,勞職授字第1070205476號,詠琦五金工業股份有限公司,機械設備器具安全標準第4條第1項暨職業安全衛生法第6條第1項,以動力驅動之衝壓機械及剪斷機械（以下簡稱衝剪機械），未具有安全護圍、安全模、特定用途之專用衝剪機械或自動衝剪機械（以下簡稱安全護圍等）。,
職業安全衛生署,20190212,20181119,勞職授字第10702054051號,隆億企業社,職業安全衛生設施規則第164條第05款暨職業安全衛生法第6條第1項,雇主為防止載貨台物料之移動致有危害勞工之虞，未提供勞工防止物料移動之適當設備，並應規定勞工使用。,
職業安全衛生署,20190211,20181119,勞職授字第1070205373號,迅嘉電子股份有限公司,優先管理化學品之指定及運作管理辦法第6條第1項暨職業安全衛生法第14條第2項,"對於使用屬優先管理化學品之指定之化學品,未將相關資料報請中央主管機關備查。",
職業安全衛生署,20190212,20181119,勞職授字第1070205405號,台灣化學纖維股份有限公司,職業安全衛生法第27條第1項第1、2、3、4款,事業單位與承攬人、再承攬人分別僱用勞工共同作業時，為防止職業災害，原事業單位未採取下列必要措施：一、設置協議組織，並指定工作場所負責人，擔任指揮、監督及協調之工作。二、工作之連繫與調整。三、工作場所之巡視。四、相關承攬事業間之安全衛生教育之指導及協助。,
職業安全衛生署,20190314,20181119,勞職授字第1070205496號,中鼎工程股份有限公司,職業安全衛生法第26條第2項,承攬人就其承攬之全部或一部分交付再承攬時，承攬人未於事前告知該承攬人有關其事業工作環境、危害因素暨本法及有關安全衛生規定應採取之措施。,
高雄市,20190221,20181119,高市勞檢字第10772081700號,百鋐營造股份有限公司,職業安全衛生法第6條第1項第1款,對於鋼管施工架之設置，使用國家標準CNS4750型式之施工架，未符合國家標準同等以上之規定；其他型式之施工架，其構材之材料抗拉強度、試驗強度及製造，應符合國家標準CNS4750同等以上之規定。,
職業安全衛生署,20190314,20181119,勞職授字第1070205431號,長野慎二即日商三菱商事台中工程事務所,職業安全衛生法第27條第1項第2、3款,與承攬人共同作業時，未採取工作連繫與調整之必要措施、未巡視工作場所。,
職業安全衛生署,20190314,20181119,勞職授字第1070205331號,鋐錕實業股份有限公司,營造安全衛生設施標準第40條暨職業安全衛生法第6條第1項,對於高度5公尺以上之懸吊式施工架、吊料平臺，未事先就吊料平臺預期施工時之最大荷重，依結構力學原理妥為設計，置備施工圖說，及對於懸吊式施工架之構築，未建立按施工圖說施作之查驗機制，有變更設計時，其強度計算書及施工圖說未重新製作。,
職業安全衛生署,20190314,20181119,勞職授字第1070205497號,冠豪營造有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於高度2公尺以上之施工架工作臺等場所，勞工有遭受墜落危險之虞者，未於該施工架工作臺設置護欄（內側交叉拉桿及下拉桿）。,
職業安全衛生署,20190314,20181119,勞職授字第1070205441號,統勝機械工程有限公司,營造安全衛生設施標準第19條第2項、第40條第1項第2款、第2項暨職業安全衛生法第6條第1項,對於高度2公尺以上之施工架旁外牆支架上從事外牆補強電焊作業，勞工有遭受墜落危險之虞者，未採取使勞工確實使用安全帶等防止墜落之措施。另對於高度5公尺以上之外牆施工架，未建立按施工圖說施作之查驗機制，變更設計時，其強度計算書及施工圖說未重新製作並指派所僱之專任工程人員簽章確認強度計算書及施工圖說。,
職業安全衛生署,20190314,20181119,勞職授字第1070205494號,和嵩偉精密工業股份有限公司,機械設備器具安全標準第4條第3項、職業安全衛生設施規則第90條暨職業安全衛生法第6條第1項,設置動力驅動之衝床(衝剪機械)，勞工有遭受捲夾危害之虞，未於衝床之傳動輪及傳動帶設置護罩、護圍等防護設施；另設置固定式起重機之吊鉤，未設置防止吊舉中所吊物體脫落之裝置。,
高雄市,20190221,20181119,高市勞檢字第10772084200號,長春人造樹脂廠股份有限公司,職業安全衛生法第6條第1項第4款,對於物料積垛作業，高差在2.5公尺以上時，未確認積垛確無倒塌之危險，即進行作業。,
高雄市,20190221,20181119,高市勞檢字第10772084100號,贊&#32675;交通股份有限公司,職業安全衛生法第6條第1項第4款,對於物料積垛作業，高差在2.5公尺以上時，未確認積垛確無倒塌之危險，即進行作業。,
高雄市,20190221,20181119,高市勞檢字第10772082200號,富立交通器材股份有限公司,職業安全衛生法第6條第1項第1款,對於以動力驅動之衝壓機械及剪斷機械，未設置安全護圍等設備。,
台北市,20190201,20181116,北市勞職字第10760707161號,亞路士設計工程股份有限公司,營造安全衛生設施標準第11-1條暨職業安全衛生法第6條第1項第1、3、5款,未提供安全帽使正確戴用。,
桃園市,20190110,20181116,府勞檢字第1070289655號,陳冠旻即旻龍工程行,職業安全衛生設施規則第21條之2第2款暨職業安全衛生法第6條第1項;職業安全衛生設施規則第116條第9款暨職業安全衛生法第6條第1項;營造安全衛生設施標準第69條第5款暨職業安全衛生法第6條第1項,雇主對於使用道路作業之工作場所，為防止車輛突入等引起之危害，應依下列規定辦理：一、…。二、作業人員應戴有反光帶之安全帽，及穿著顏色鮮明有反光帶之施工背心，以利辨識。三、…。;雇主對於就業場所作業之車輛機械，應使駕駛者或有關人員負責執行下列事項：一、…。九、不得使車輛系營建機械供為主要用途以外之用途。但使用適合該用途之裝置無危害勞工之虞者，不在此限。十、…。;雇主使勞工以機械從事露天開挖作業，應依下列規定辦理：一、…。五、車輛機械應裝設倒車或旋轉警示燈及蜂鳴器，以警示周遭其他工作人員。,
桃園市,20190110,20181116,府勞檢字第10702896551 號,泰誠發展營造股份有限公司(陳慶祥),職業安全衛生法第27條第1項第2款;職業安全衛生法第27條第1項第3款.職業安全衛生法第27條第1項第3款,事業單位與承攬人、再承攬人分別僱用勞工共同作業時，為防止職業災害，原事業單位應採取下列必要措施：一、…。二、工作之連繫與調整。三、…。;事業單位與承攬人、再承攬人分別僱用勞工共同作業時，為防止職業災害，原事業單位應採取下列必要措施：一、…。三、工作場所之巡視。四、…。,
桃園市,20190110,20181116,府勞檢字第1070289797號,理義科技股份有限公司(陳重義),職業安全衛生管理辦法第86條暨職業安全衛生法第23條第1項,勞工人數在三十人以上之事業單位，依第二條之一至第三條之一、第六條規定設管理單位或置管理人員時，應填具職業安全衛生管理單位（人員）設置(變更)報備書（如附表三），陳報勞動檢查機構備查。,
桃園市,20190110,20181116,府勞檢字第1070285230號,裕利股份有限公司(許待明),職業安全衛生管理辦法第3條第1項暨職業安全衛生法第23條第1項,第二條所定事業之雇主應依附表二之規模，置職業安全衛生業務主管及管理人員（以下簡稱管理人員）。,
台北市,20190201,20181116,北市勞職字第10760719213號,千建工業有限公司,職業安全衛生教育訓練規則第16條第1項暨職業安全衛生法第32條第1項,未施以必要安全衛生教育及訓練。,
台北市,20190201,20181116,北市勞職字第10760719211號,員邦室內裝修設計股份有限公司,1.職業安全衛生法第27條第1項第4款;2.職業安全衛生教育訓練規則第16條第1項暨職業安全衛生法第32條第1項,1.原事業單位未採取承攬管理必要措施。;2.未施以必要安全衛生教育及訓練。,
台北市,20190201,20181116,北市勞職字第10760719281號,褔益營造股份有限公司,1.營造安全衛生設施標準第5條暨職業安全衛生法第6條第1項第7款;2.職業安全衛生法第27條第1項第4款,1.暴露鋼筋等材料未採取防護設施。;2.原事業單位未採取承攬管理必要措施。,
台北市,20190201,20181116,北市勞職字第10760860051號,亞億營造股份有限公司,1.職業安全衛生設施規則第246條暨職業安全衛生法第6條第1項第3款;2.職業安全衛生設施規則第41條第5款暨職業安全衛生法第6條第1項第1款,1.未有防止電線等絕緣披覆破壞設施。;2.堆高機、研磨機等機具未依規定辦理。,
台北市,20190201,20181116,北市勞職字第10760856341號,神緯營造有限公司,職業安全衛生設施規則第281條第1項暨職業安全衛生法第6條第1項第5款,2公尺作業未使用安全帶、帽。,
台北市,20190201,20181116,北市勞職字第10760708941號,萬金工業工程有限公司,職業安全衛生管理辦法第3條第1項暨職業安全衛生法第23條第1項,未設置管理人員。,
台北市,20190201,20181116,北市勞職字第10760706351號,億東營造股份有限公司,職業安全衛生法第27條第1項第4款,原事業單位未採取承攬管理必要措施。,
職業安全衛生署,20190314,20181116,勞職授字第1070205393號,台灣電力股份有限公司,職業安全衛生法第27條第1項第3款,與承攬人共同作業時，未巡視工作場所。,
台北市,20190201,20181116,北市勞職字第10760708971號,華熊營造股份有限公司,職業安全衛生法第27條第1項第4款,原事業單位未採取承攬管理必要措施。,
職業安全衛生署,20190314,20181116,勞職授字第1070205480號,台灣電力股份有限公司,職業安全衛生設施規則第228條暨職業安全衛生法第6條第1項,使勞工於高差1.5公尺以上之輸送帶清洗落煤作業時，勞工有墜落之虞，未設置使勞工安全上下之設備。,
職業安全衛生署,20190314,20181116,勞職授字第1070205465號,建埕營造有限公司,職業安全衛生法第27條第1項第1、2、3款,與承攬人共同作業時，未設置協議組織並指定工作場所負責人擔任指揮、監督及協調之工作、未採取工作連繫與調整之必要措施、未巡視工作場所。,
職業安全衛生署,20190314,20181116,勞職授字第1070205464號,建埕營造有限公司,營造安全衛生設施標準第129條第9款暨職業安全衛生法第6條第1項,對於暴露之牆面預留鋼筋，勞工有遭受被刺危險之虞，於該作業場所之暴露之牆面預留鋼筋未採取彎曲、加蓋，及護套應採取確實牢固等防護設施。,
職業安全衛生署,20190314,20181116,勞職授字第1070205463號,葉恬宇即宇其工程行,職業安全衛生法第49條第1款,發生職業安全衛生法第37條第2項第1款之職業災害。,
職業安全衛生署,20190314,20181116,勞職授字第1070205446號,國城營造有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於高度2公尺以上之樓板開口部分及其外牆施工架等場所，勞工有遭受墜落危險之虞，未於該樓板開口部分設置護欄、護蓋或安全網及於施工架工作臺設置護欄(內側交叉拉桿及下拉桿)等防護設備。,
職業安全衛生署,20190314,20181116,勞職授字第1070205443號,台灣電力股份有限公司,職業安全衛生設施規則第224條第1項暨職業安全衛生法第6條第1項,高度2公尺以上之維修平臺邊緣開口部分，勞工有遭受墜落危險之虞，未設置適當強度之圍欄防護措施。,
台北市,20190201,20181116,北市勞職字第10760704041號,微風廣場實業股份有限公司,職業安全衛生管理辦法第6條第2項第2款暨職業安全衛生法第23條第1項,事業分散於不同地區者，未於各該地區之事業單位依第二條至第三條之二規定，設管理單位及置管理人員。,
職業安全衛生署,20190314,20181116,勞職授字第1070205371號,彥富實業有限公司,職業安全衛生設施規則第29條之6第1項暨職業安全衛生法第6條第1項,使勞工於有暴露於二氧化硫及缺氧等危害之虞之局限空間從事作業時，未依規定對勞工之進出，予以確認、點名登記。,
職業安全衛生署,20190211,20181116,勞職授字第1070205327號,台豐印刷電路工業股份有限公司,特定化學物質危害預防標準第32條、第36條、第40條、第50條暨職業安全衛生法第6條第1項,"對於使用特定化學物質未於顯明易見之處標示禁止非從事作業人員進入;勞工從事製造、處置或使用特定化學物質未設置洗眼設備;未將禁止勞工在特定化學物質作業場所吸煙或飲食揭示於該作業場所之顯明易見之處;從事特定化學物質作業,未置備必要及適當之呼吸用防護具。",
台北市,20190201,20181115,北市勞職字第10760858141號,美商安邁科技股份有限公司台灣分公司,勞工健康保護規則第3條第1項暨職業安全衛生法第22條第1項,未僱用（或特約）從事勞工健康服務之醫師及護理人員辦理臨場健康服務。,
台北市,20190201,20181115,北市勞職字第10760700621號,崟誠營造有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款,有墜落危險之處所未設防護設備。,
台北市,20190201,20181115,北市勞職字第10760860721號,國昌營造有限公司,營造安全衛生設施標準第11-1條暨職業安全衛生法第6條第1項第1、3、5款,未提供安全帽使正確戴用。,
職業安全衛生署,20190314,20181115,勞職授字第1070205437號,永進工程有限公司,營造安全衛生設施標準第19條、職業安全衛生設施規則第228條暨職業安全衛生法第6條第1項,對於高度2公尺以上之施工架組立作業，勞工有遭受墜落危險之虞者，未於該施工架工作臺設置護欄（扶手先行框），亦未採取使勞工使用安全帶之措施，又未設置能使勞工安全上下之設備。,
台北市,20190201,20181115,北市勞職字第10760700601號,進昱營造有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款,有墜落危險之處所未設防護設備。,
桃園市,20190110,20181115,府勞檢字第1070288824號,克林營造股份有限公司(呂紹男),營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項;營造安全衛生設施標準第20條第5款暨職業安全衛生法第6條第1項;營造安全衛生設施標準第129條第7款暨職業安全衛生法第6條第1項;機械設備器具安全標準第60條第1款暨職業安全衛生法第6條第1項;機械設備器具安全標準第60條第2款暨職業安全衛生法第6條第1項,雇主對於高度二公尺以上之屋頂、鋼樑、開口部分、階梯、樓梯、坡道、工作臺、擋土牆、擋土支撐、施工構臺、橋樑墩柱及橋樑上部結構、橋臺等場所作業，勞工有遭受墜落危險之虞者，應於該處設置護欄、護蓋或安全網等防護設備。;雇主依規定設置之護欄，應依下列規定辦理：一、…。五、任何型式之護欄，其杆柱、杆件之強度及錨錠，應使整個護欄具有抵抗於上欄杆之任何一點，於任何方向加以七十五公斤之荷重，而無顯著變形之強度。六、…。;雇主對於從事鋼筋混凝土之作業時，應依下列規定辦理：一、…。七、禁止使用鋼筋作為拉索支持物、工作架或起重支持架等。八、…。;圓盤鋸應設置下列安全裝置：一、圓盤鋸之反撥預防裝置(以下簡稱反撥預防裝置)。但橫鋸用圓盤鋸或因反撥不致引起危害者，不在此限。二、…。;圓盤鋸應設置下列安全裝置：一、…。二、圓盤鋸之鋸齒接觸預防裝置(以下簡稱鋸齒接觸預防裝置)。但製材用圓盤鋸及設有自動輸送裝置者，不在此限。,
台北市,20190201,20181115,北市勞職字第10760719291號,晶匯國際室內裝修股份有限公司,1.職業安全衛生法第27條第1項第4款;2.職業安全衛生教育訓練規則第16條第1項暨職業安全衛生法第32條第1項,1.原事業單位未採取承攬管理必要措施。;2.未施以必要安全衛生教育及訓練。,
職業安全衛生署,20190212,20181115,勞職授字第1070205445號,鈺通營造工程股份有限公司,"營造安全衛生設施標準第5條      
暨職業安全衛生法第6條第1項",對於工作場所暴露之鋼筋材料等易生職業災害者，未採取彎曲尖端、加蓋或加裝護套等防護設施,
職業安全衛生署,20190314,20181115,勞職授字第1070205442號,順新清潔有限公司,職業安全衛生法第49條第1款,發生職業安全衛生法第37條第2項第1款之職業災害。,
職業安全衛生署,20190314,20181115,勞職授字第1070205433號,萬代福營造有限公司,職業安全衛生法第27條第1項第1、2、3、4款,與承攬人共同作業時，未設置協議組織並指定工作場所負責人擔任指揮、監督及協調之工作、未採取工作連繫與調整之必要措施、未巡視工作場所、未指導及協助相關承攬事業間之安全衛生教育。,
職業安全衛生署,20190212,20181115,勞職授字第10702054081號,成功化學工業股份有限公司,職業安全衛生設施規則第82條第1項暨職業安全衛生法第6條第1項,雇主對於射出成型機，鑄鋼造形機，打模機等，有危害勞工之虞者，未設置安全門，雙手操作式起動裝置或其他安全裝置。,
職業安全衛生署,20190212,20181115,勞職授字第1070205408號,成功化學工業股份有限公司,職業安全衛生法第24條,經中央主管機關指定具危險性機械或設備之操作人員，未僱用經中央主管機關認可之訓練或經技能檢定之合格人員充任之。,
職業安全衛生署,20190211,20181115,勞職授字第1070205366號,台灣電力股份有限公司,職業安全衛生設施規則第224條第1項;鍋爐及壓力容器安全規則第30條暨職業安全衛生法第6條第1項,"高度2公尺以上開口處有墜落之虞場所,未設圍欄或其他防護措施;對於第2種壓力容器之儲存桶其壓力表,未標示最高使用壓力。",
職業安全衛生署,20190211,20181115,勞職授字第1070205279號,台灣自來水股份有限公司,職業安全衛生法第26條第1項,"事業單位以其事業之全部或一部分交付承攬時,應於事前告知該承攬人有關其事業工作環境、危害因素暨本法及有關安全衛生規定應採取之措施。",
台北市,20190201,20181114,北市勞職字第10760704031號,福華工程股份有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款,有墜落危險之處所未設防護設備。,
台北市,20190201,20181114,北市勞職字第1076069972B號,良冠企業股份有限公司,1.營造安全衛生設施標準第11-1條暨職業安全衛生法第6條第1項第1、3、5款;2.職業安全衛生設施規則第230條第1項第3款暨職業安全衛生法第6條第1項第5款,1.未提供安全帽使正確戴用。;2.合梯未符合規定。,
台北市,20190201,20181114,北市勞職字第10760719231號,台灣宅配通股份有限公司,職業安全衛生設施規則第324-3條第1項第1款暨職業安全衛生法第6條第2項第3款,雇主為預防勞工於執行職務，因他人行為致遭受身體或精神上不法侵害，未採取相關暴力預防措施，作成執行紀錄並留存三年。,
台北市,20190201,20181114,北市勞職字第10760702131號,富森營造工程有限公司,職業安全衛生法第27條第1項第1、2、3款,原事業單位未採取承攬管理必要措施。,
台北市,20190201,20181114,北市勞職字第10760702133號,域璽石業有限公司,營造安全衛生設施標準第11-1條暨職業安全衛生法第6條第1項第1、3、5款,未提供安全帽使正確戴用。,
台北市,20190201,20181114,北市勞職字第10760699725號,祥益門窗企業有限公司,營造安全衛生設施標準第11-1條暨職業安全衛生法第6條第1項第1、3、5款,未提供安全帽使正確戴用。,
台北市,20190201,20181114,北市勞職字第10760702191號,緯德工程有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款,有墜落危險之處所未設防護設備。,
台北市,20190201,20181114,北市勞職字第10760856171號,寒舍餐旅管理顧問股份有限公司,職業安全衛生法第12條第3項,未訂定作業環境監測計畫，並設置或委託由中央主管機關認可之作業環境監測機構實施監測。,
桃園市,20190110,20181114,府勞檢字第1070287201號,啟裕國際股份有限公司(李庭毅),職業安全衛生設施規則第108條第5款暨職業安全衛生法第6條第1項;職業安全衛生設施規則第60條第2款暨職業安全衛生法第6條第1;職業安4全衛生設施規則第43條第1項暨職業安全衛生法第6條第1項;職業安全衛生設施規則第45條暨職業安全衛生法第6條第1項;職業安全衛生設施規則第64條暨職業安全衛生法第6條第1項;職業安全衛生設施規則第230條第1項第3款暨職業安全衛生法第6條第1項;職業安全衛生設施規則第241條暨職業安全衛生法第6條第1項;機械設備器具安全標準第104條第1項暨職業安全衛生法第6條第1項;粉塵危害預防標準第20條暨職業安全衛生法第16條第1項,雇主對於高壓氣體之貯存，應依下列規定辦理：一、…。五、應安穩置放並加固定及裝妥護蓋。六、…。;圓盤鋸應設置下列安全裝置：一、…。二、圓盤鋸之鋸齒接觸預防裝置（以下簡稱鋸齒接觸預防裝置）。但製材用圓盤鋸及設有自動輸送裝置者，不在此限。;雇主對於機械之原動機、轉軸、齒輪、帶輪、飛輪、傳動輪、傳動帶等有危害勞工之虞之部分，應有護罩、護圍、套胴、跨橋等設備。;雇主對於使用動力運轉之機械，具有顯著危險者，應於適當位置設置有明顯標誌之緊急制動裝置，立即遮斷動力並與制動系統連動，能於緊急時快速停止機械之運轉。;雇主對於木材加工用帶鋸鋸齒（鋸切所需之部分及鋸床除外）及帶輪，應設置護罩或護圍等設備。;雇主對於使用之合梯，應符合下列規定：一、…。三、梯腳與地面之角度應在七十五度以內，且兩梯腳間有金屬等硬質繫材扣牢，腳部有防滑絕緣腳座套。四、…。;雇主對於電氣機具之帶電部分（電熱器之發熱體部分，電焊機之電極部分等，依其使用目的必須露出之帶電部分除外），如勞工於作業中或通行時，有因接觸（含經由導電體而接觸者，以下同）或接近致發生感電之虞者，應設防止感電之護圍或絕緣被覆。但電氣機具設於配電室、控制室、變電室等被區隔之場所，且禁止電氣作業有關人員以外之人員進入者；或設置於電桿、鐵塔等已隔離之場所，且電氣作業有關人員以外之人員無接近之虞之場所者，不在此限。;桌上用研磨機及床式研磨機使用之護罩，應以設置舌板或其他方法，使研磨之必要部分之研磨輪周邊與護罩間之間隙可調整在十毫米以下。;雇主僱用勞工從事粉塵作業時，應指定粉塵作業主管，從事監督作業。,
桃園市,20190110,20181114,府勞檢字第1070285438號,明基材料股份有限公司(陳建志),職業安全衛生設施規則第58條第5款暨職業安全衛生法第6條第1項,雇主對於下列機械部分，其作業有危害勞工之虞者，應設置護罩、護圍或具有連鎖性能之安全門等設備。一、…。五、電腦數值控制或其他自動化機械具有危險之部分。,
桃園市,20190110,20181114,府勞檢字第1070287714號,宏泰營造股份有限公司(蔡安諒),營造安全衛生設施標準第65條第3款暨職業安全衛生法第6條第1項;營造安全衛生設施標準第71條第1項暨職業安全衛生法第6條第1項;營造安全衛生設施標準第129條第7款暨職業安全衛生法第6條第1項,雇主僱用勞工從事露天開挖作業時，為防止地面之崩塌或土石之飛落，應採取下列措施：一、…。三、開挖出之土石應常清理，不得堆積於開挖面之上方或與開挖面高度等值之坡肩寬度範圍內。四、…。;雇主僱用勞工從事露天開挖作業，其垂直開挖最大深度應妥為設計，如其深度在一．五公尺以上者，應設擋土支撐。但地質特殊或採取替代方法，經具有地質、土木等專長人員簽認其安全性者，不在此限。;雇主對於從事鋼筋混凝土之作業時，應依下列規定辦理：一、…。七、禁止使用鋼筋作為拉索支持物、工作架或起重支持架等。八、…。,
台北市,20190201,20181114,北市勞職字第10760699727號,鴻碩工程有限公司,營造安全衛生設施標準第11-1條暨職業安全衛生法第6條第1項第1、3、5款,未提供安全帽使正確戴用。,
台北市,20190201,20181114,北市勞職字第10760699729號,祥霖工程有限公司,1.營造安全衛生設施標準第11-1條暨職業安全衛生法第6條第1項第1、3、5款;2.職業安全衛生設施規則第230條第1項第3款暨職業安全衛生法第6條第1項第5款,1.未提供安全帽使正確戴用。;2.合梯未符合規定。,
台北市,20190201,20181114,北市勞職字第10760699723號,承龍水電工程有限公司,職業安全衛生設施規則第225條第1項暨職業安全衛生法第6條第1項第5款,2公尺以上作業未設置工作台。,
高雄市,20190221,20181114,高市勞檢字第10772036800號,綠建股份有限公司,職業安全衛生法第6條第1項第4款,對於物料積垛作業，高差在2.5公尺以上時，未確認積垛確無倒塌之危險，即進行作業。,
台北市,20190201,20181114,北市勞職字第10760699721號,福清營造股份有限公司,職業安全衛生法第27條第1項第1、2、3款,原事業單位未採取承攬管理必要措施。,
職業安全衛生署,20190211,20181114,勞職授字第1070205341號,萬通油墨股份有限公司,勞工作業環境監測實施辦法第8條第1項暨職業安全衛生法第12條第3項,"對於特定粉塵作業場所,未每6個月監測粉塵濃度一次以上;對於處置、使用有機溶劑之作業場所,未每6個月監測其濃度1次以上。",
職業安全衛生署,20190212,20181114,勞職授字第1070205352號,興惟企業有限公司,職業安全衛生設施規則第126條、職業安全衛生設施規則第127條規定暨職業安全衛生法第6條第1項,1.雇主對於荷重在一公噸以上之堆高機，未指派經特殊安全衛生教育、訓練人員操作。        2.對於堆高機之操作，超過該機械所能承受之最大荷重，且其載運之貨物未保持穩固狀態，防止翻倒。,
職業安全衛生署,20190212,20181114,勞職授字第1070205689號,崙金企業股份有限公司,職業安全衛生設施規則第43條第1項、職業安全衛生設施規則第90條暨職業安全衛生法第6條第1項,雇主對於機械之原動機、轉軸、齒輪、帶輪、飛輪、傳動輪、傳動帶等有危害勞工之虞之部分，未有護罩、護圍、套胴、跨橋等設備；雇主對於起重機具之吊鉤或吊具未有防止吊舉中所吊物體脫落之裝置。,
職業安全衛生署,20190212,20181114,勞職授字第10702056891號,崙金企業股份有限公司,違反職業安全衛生法第24條,經中央主管機關指定具危險性機械或設備之操作人員，未僱用經中央主管機關認可之訓練或經技能檢定之合格人員充任之。,
職業安全衛生署,20190212,20181114,勞職授字第1070205690號,千興不銹鋼股份有限公司,職業安全衛生設施規則第43條第1項暨職業安全衛生法第6條第1項,雇主對於機械之原動機、轉軸、齒輪、帶輪、飛輪、傳動輪、傳動帶等有危害勞工之虞之部分，未有護罩、護圍、套胴、跨橋等設備。,
高雄市,20190221,20181114,高市勞檢字第10772038900號,奇美食品股份有限公司,職業安全衛生法第6條第1項第1款,對於以動力驅動之衝壓機械及剪斷機械，未設置安全護圍等設備。,
高雄市,20190221,20181114,高市勞檢字第10772039400號,高鋒裝卸股份有限公司,職業安全衛生法第6條第1項第5款,對於高度2公尺以上之高處作業，勞工有遭受墜落危險之虞，未於該處設置護欄、護蓋或安全網等防護設備。,
高雄市,20190221,20181114,高市勞檢字第10772054000號,桐興機械工程有限公司,職業安全衛生法第6條第1項第5款,對於高度2公尺以上之高處作業，勞工有遭受墜落危險之虞，未於該處設置護欄、護蓋或安全網等防護設備。,
高雄市,20190221,20181114,高市勞檢字第10772054100號,中國鋼鐵股份有限公司,職業安全衛生法第27條第1項,與承攬人共同作業時，未依規定採取工作連繫與調整之必要措施、未巡視工作場所以及工作場所負責人未指揮、監督及協調之工作，要求承攬人落實職業安全衛生法規定。,
職業安全衛生署,20190211,20181114,勞職授字第1070205338號,萬通油墨股份有限公司,職業安全衛生設施規則第196條暨職業安全衛生法第6條第1項,"儲存危險物之化學儲槽設備,操作其化學儲槽設備危險物之裝卸閥及供料閥,未標示閥之開關方向。",
